Vstup,Hodnoceni z simulace,Odhad
[0.79, 0.41, 0.5],[0.0],[0.4822505137828437]
[0.79, 0.4, 0.5],[0.0],[0.10366088361114209]
[0.79, 0.39, 0.5],[1.0],[0.015090483260069917]
[0.79, 0.38, 0.5],[1.0],[0.0032334612621892135]
[0.79, 0.37, 0.5],[1.0],[0.0010911385963665256]
[0.79, 0.36, 0.5],[0.0],[4.897481235975146E-4]
[0.79, 0.35, 0.5],[0.0],[2.545983549702304E-4]
[0.79, 0.34, 0.5],[0.0],[1.413035456607355E-4]
[0.79, 0.33, 0.5],[0.0],[7.855868774645935E-5]
[0.79, 0.32, 0.5],[0.0],[3.971208189842383E-5]
[0.79, 0.31, 0.5],[0.0],[1.4991839255479595E-5]
[0.79, 0.3, 0.5],[0.0],[3.0197456076122617E-6]
[0.79, 0.29, 0.5],[0.0],[2.5679640137833334E-7]
[0.79, 0.28, 0.5],[0.0],[1.5072839154244412E-8]
[0.79, 0.27, 0.5],[0.0],[1.6181096599228243E-9]
[0.79, 0.26, 0.5],[0.0],[4.3055995940870073E-10]
[0.79, 0.25, 0.5],[0.0],[2.0990593942271423E-10]
[0.79, 0.24, 0.5],[0.0],[1.374010416274211E-10]
[0.79, 0.23, 0.5],[0.0],[1.0230235610004397E-10]
[0.79, 0.22, 0.5],[0.0],[8.059251594047172E-11]
[0.79, 0.21, 0.5],[0.0],[6.519882610515412E-11]
[0.79, 0.2, 0.5],[0.0],[5.348734336633504E-11]
[0.78, 0.8, 0.5],[1.0],[0.9999617017825974]
[0.78, 0.79, 0.5],[1.0],[0.9999615463422757]
[0.78, 0.78, 0.5],[1.0],[0.9999613634102585]
[0.78, 0.77, 0.5],[1.0],[0.9999611486263071]
[0.78, 0.76, 0.5],[1.0],[0.9999608965269488]
[0.78, 0.75, 0.5],[1.0],[0.9999606004854436]
[0.78, 0.74, 0.5],[1.0],[0.9999602525361423]
[0.78, 0.73, 0.5],[1.0],[0.9999598431111516]
[0.78, 0.72, 0.5],[1.0],[0.9999593606894511]
[0.78, 0.71, 0.5],[1.0],[0.9999587913425577]
[0.78, 0.7, 0.5],[1.0],[0.9999581181480206]
[0.78, 0.69, 0.5],[1.0],[0.9999573204281081]
[0.78, 0.68, 0.5],[1.0],[0.999956372752936]
[0.78, 0.67, 0.5],[1.0],[0.9999552436218798]
[0.78, 0.66, 0.5],[1.0],[0.9999538937002853]
[0.78, 0.65, 0.5],[1.0],[0.9999522734341102]
[0.78, 0.64, 0.5],[1.0],[0.999950319783685]
[0.78, 0.63, 0.5],[1.0],[0.9999479516940877]
[0.78, 0.62, 0.5],[1.0],[0.9999450637291437]
[0.78, 0.61, 0.5],[1.0],[0.9999415169983841]
[0.78, 0.6, 0.5],[1.0],[0.9999371260339404]
[0.78, 0.59, 0.5],[1.0],[0.9999316395126882]
[0.78, 0.58, 0.5],[1.0],[0.9999247114699449]
[0.78, 0.57, 0.5],[1.0],[0.9999158575663364]
[0.78, 0.56, 0.5],[1.0],[0.9999043874243897]
[0.78, 0.55, 0.5],[1.0],[0.9998892979015342]
[0.78, 0.54, 0.5],[1.0],[0.9998691012623631]
[0.78, 0.53, 0.5],[1.0],[0.9998415423945606]
[0.78, 0.52, 0.5],[1.0],[0.9998031220920173]
[0.78, 0.51, 0.5],[1.0],[0.9997482711025969]
[0.78, 0.5, 0.5],[1.0],[0.9996678706400892]
[0.78, 0.49, 0.5],[1.0],[0.9995464820032165]
[0.78, 0.48, 0.5],[1.0],[0.9993568120963662]
[0.78, 0.47, 0.5],[1.0],[0.9990475093335424]
[0.78, 0.46, 0.5],[1.0],[0.998512036119574]
[0.78, 0.45, 0.5],[0.0],[0.9974924223754111]
[0.78, 0.44, 0.5],[0.0],[0.9952058226028176]
[0.78, 0.43, 0.5],[1.0],[0.9884681815663936]
[0.78, 0.42, 0.5],[1.0],[0.9593007899465784]
[0.78, 0.41, 0.5],[1.0],[0.793351368898632]
[0.78, 0.4, 0.5],[1.0],[0.318175572792983]
[0.78, 0.39, 0.5],[1.0],[0.06650006772363672]
[0.78, 0.38, 0.5],[0.0],[0.017320068957894584]
[0.78, 0.37, 0.5],[0.0],[0.006325763786886644]
[0.78, 0.36, 0.5],[0.0],[0.0028163592844835123]
[0.78, 0.35, 0.5],[0.0],[0.001374452170625687]
[0.78, 0.34, 0.5],[0.0],[6.89922086485003E-4]
[0.78, 0.33, 0.5],[0.0],[3.3482777740537195E-4]
[0.78, 0.32, 0.5],[0.0],[1.4019980996776355E-4]
[0.78, 0.31, 0.5],[0.0],[4.004994968794789E-5]
[0.78, 0.3, 0.5],[0.0],[5.49545138622144E-6]
[0.78, 0.29, 0.5],[0.0],[3.340963680255964E-7]
[0.78, 0.28, 0.5],[0.0],[1.8824356112903918E-8]
[0.78, 0.27, 0.5],[0.0],[2.3495536956891453E-9]
[0.78, 0.26, 0.5],[0.0],[6.901085700071229E-10]
[0.78, 0.25, 0.5],[0.0],[3.3688685145881344E-10]
[0.78, 0.24, 0.5],[0.0],[2.0912206486509394E-10]
[0.78, 0.23, 0.5],[0.0],[1.4473055511036731E-10]
[0.78, 0.22, 0.5],[0.0],[1.0560125318239128E-10]
[0.78, 0.21, 0.5],[0.0],[7.936703877906941E-11]
[0.78, 0.2, 0.5],[0.0],[6.082617549992156E-11]
[0.77, 0.8, 0.5],[1.0],[0.9999620491692024]
[0.77, 0.79, 0.5],[1.0],[0.9999619535769533]
[0.77, 0.78, 0.5],[1.0],[0.9999618406117372]
[0.77, 0.77, 0.5],[1.0],[0.9999617079535515]
[0.77, 0.76, 0.5],[1.0],[0.9999615524704214]
[0.77, 0.75, 0.5],[1.0],[0.9999613702925826]
[0.77, 0.74, 0.5],[1.0],[0.9999611567657569]
[0.77, 0.73, 0.5],[1.0],[0.9999609063349996]
[0.77, 0.72, 0.5],[1.0],[0.9999606123761743]
[0.77, 0.71, 0.5],[1.0],[0.9999602669758715]
[0.77, 0.7, 0.5],[1.0],[0.9999598606515144]
[0.77, 0.69, 0.5],[1.0],[0.999959381996563]
[0.77, 0.68, 0.5],[1.0],[0.9999588172286483]
[0.77, 0.67, 0.5],[1.0],[0.9999581496096301]
[0.77, 0.66, 0.5],[1.0],[0.9999573586944567]
[0.77, 0.65, 0.5],[1.0],[0.9999564193486218]
[0.77, 0.64, 0.5],[1.0],[0.9999553004493414]
[0.77, 0.63, 0.5],[1.0],[0.9999539631495501]
[0.77, 0.62, 0.5],[1.0],[0.9999523585304898]
[0.77, 0.61, 0.5],[1.0],[0.9999504243887097]
[0.77, 0.6, 0.5],[1.0],[0.9999480807817931]
[0.77, 0.59, 0.5],[1.0],[0.9999452237697468]
[0.77, 0.58, 0.5],[1.0],[0.9999417164955017]
[0.77, 0.57, 0.5],[1.0],[0.9999373762802464]
[0.77, 0.56, 0.5],[1.0],[0.9999319556493786]
[0.77, 0.55, 0.5],[1.0],[0.9999251139417985]
[0.77, 0.54, 0.5],[1.0],[0.9999163739967611]
[0.77, 0.53, 0.5],[1.0],[0.9999050545880195]
[0.77, 0.52, 0.5],[1.0],[0.999890162157749]
[0.77, 0.51, 0.5],[1.0],[0.999870211226839]
[0.77, 0.5, 0.5],[1.0],[0.9998429119164701]
[0.77, 0.49, 0.5],[1.0],[0.9998045872957388]
[0.77, 0.48, 0.5],[1.0],[0.9997489726022118]
[0.77, 0.47, 0.5],[1.0],[0.9996643803911074]
[0.77, 0.46, 0.5],[1.0],[0.9995258002006543]
[0.77, 0.45, 0.5],[1.0],[0.9992683771396359]
[0.77, 0.44, 0.5],[1.0],[0.9986772686956161]
[0.77, 0.43, 0.5],[1.0],[0.9967918280347194]
[0.77, 0.42, 0.5],[1.0],[0.9875530374158192]
[0.77, 0.41, 0.5],[1.0],[0.9244635270013701]
[0.77, 0.4, 0.5],[0.0],[0.625102704145729]
[0.77, 0.39, 0.5],[0.0],[0.24459834534652308]
[0.77, 0.38, 0.5],[0.0],[0.08964247451667293]
[0.77, 0.37, 0.5],[0.0],[0.03835846815834859]
[0.77, 0.36, 0.5],[0.0],[0.01809409901341387]
[0.77, 0.35, 0.5],[0.0],[0.008797971492115366]
[0.77, 0.34, 0.5],[0.0],[0.004197804160682245]
[0.77, 0.33, 0.5],[0.0],[0.0018409934712816834]
[0.77, 0.32, 0.5],[0.0],[6.466526857886394E-4]
[0.77, 0.31, 0.5],[0.0],[1.3821721507924922E-4]
[0.77, 0.3, 0.5],[0.0],[1.289209983724845E-5]
[0.77, 0.29, 0.5],[0.0],[6.008793061102133E-7]
[0.77, 0.28, 0.5],[0.0],[3.507802330809003E-8]
[0.77, 0.27, 0.5],[1.0],[5.0239046342300426E-9]
[0.77, 0.26, 0.5],[0.0],[1.547398305282767E-9]
[0.77, 0.25, 0.5],[0.0],[7.236038829843122E-10]
[0.77, 0.24, 0.5],[1.0],[4.117486950078676E-10]
[0.77, 0.23, 0.5],[0.0],[2.575241542788336E-10]
[0.77, 0.22, 0.5],[0.0],[1.6972597010401088E-10]
[0.77, 0.21, 0.5],[1.0],[1.158447904968134E-10]
[0.77, 0.2, 0.5],[1.0],[8.126023122507367E-11]
[0.76, 0.8, 0.5],[1.0],[0.9999622577327332]
[0.76, 0.79, 0.5],[1.0],[0.9999621982277904]
[0.76, 0.78, 0.5],[1.0],[0.9999621271407967]
[0.76, 0.77, 0.5],[1.0],[0.999962043430663]
[0.76, 0.76, 0.5],[1.0],[0.9999619453336449]
[0.76, 0.75, 0.5],[1.0],[0.9999618305466556]
[0.76, 0.74, 0.5],[1.0],[0.9999616962609977]
[0.76, 0.73, 0.5],[1.0],[0.9999615391234221]
[0.76, 0.72, 0.5],[1.0],[0.9999613551549449]
[0.76, 0.71, 0.5],[1.0],[0.9999611396374475]
[0.76, 0.7, 0.5],[1.0],[0.9999608869685461]
[0.76, 0.69, 0.5],[1.0],[0.9999605904799996]
[0.76, 0.68, 0.5],[1.0],[0.999960242211122]
[0.76, 0.67, 0.5],[1.0],[0.9999598326248701]
[0.76, 0.66, 0.5],[1.0],[0.9999593502496599]
[0.76, 0.65, 0.5],[1.0],[0.9999587812237809]
[0.76, 0.64, 0.5],[1.0],[0.9999581087107327]
[0.76, 0.63, 0.5],[1.0],[0.9999573121417061]
[0.76, 0.62, 0.5],[1.0],[0.9999563662241403]
[0.76, 0.61, 0.5],[1.0],[0.9999552396301887]
[0.76, 0.6, 0.5],[1.0],[0.9999538932421167]
[0.76, 0.59, 0.5],[1.0],[0.9999522777767855]
[0.76, 0.58, 0.5],[1.0],[0.9999503305283273]
[0.76, 0.57, 0.5],[1.0],[0.9999479708397464]
[0.76, 0.56, 0.5],[1.0],[0.9999450937106282]
[0.76, 0.55, 0.5],[1.0],[0.9999415606140939]
[0.76, 0.54, 0.5],[1.0],[0.9999371860215281]
[0.76, 0.53, 0.5],[1.0],[0.9999317170801617]
[0.76, 0.52, 0.5],[1.0],[0.9999248017904278]
[0.76, 0.51, 0.5],[1.0],[0.9999159364175144]
[0.76, 0.5, 0.5],[1.0],[0.9999043716020293]
[0.76, 0.49, 0.5],[1.0],[0.999888926137568]
[0.76, 0.48, 0.5],[1.0],[0.9998675666588349]
[0.76, 0.47, 0.5],[1.0],[0.9998363151396964]
[0.76, 0.46, 0.5],[1.0],[0.9997859656400897]
[0.76, 0.45, 0.5],[1.0],[0.9996905034050653]
[0.76, 0.44, 0.5],[1.0],[0.9994569136644953]
[0.76, 0.43, 0.5],[0.0],[0.9986390782082346]
[0.76, 0.42, 0.5],[0.0],[0.994282507684269]
[0.76, 0.41, 0.5],[0.0],[0.9646230575824186]
[0.76, 0.4, 0.5],[0.0],[0.821090408332823]
[0.76, 0.39, 0.5],[0.0],[0.5432155428754507]
[0.76, 0.38, 0.5],[0.0],[0.31273970060444495]
[0.76, 0.37, 0.5],[0.0],[0.1764416420203578]
[0.76, 0.36, 0.5],[1.0],[0.09793168129558723]
[0.76, 0.35, 0.5],[1.0],[0.05208340787364888]
[0.76, 0.34, 0.5],[1.0],[0.02561763425402644]
[0.76, 0.33, 0.5],[0.0],[0.010835877524729153]
[0.76, 0.32, 0.5],[0.0],[0.003331446664615615]
[0.76, 0.31, 0.5],[0.0],[5.451404671078505E-4]
[0.76, 0.3, 0.5],[0.0],[3.639068162347648E-5]
[0.76, 0.29, 0.5],[0.0],[1.4690245759447343E-6]
[0.76, 0.28, 0.5],[0.0],[9.670630257396196E-8]
[0.76, 0.27, 0.5],[0.0],[1.5825055977432752E-8]
[0.76, 0.26, 0.5],[0.0],[4.969602724045584E-9]
[0.76, 0.25, 0.5],[0.0],[2.1762819796520394E-9]
[0.76, 0.24, 0.5],[0.0],[1.114493435362525E-9]
[0.76, 0.23, 0.5],[0.0],[6.187307550132484E-10]
[0.76, 0.22, 0.5],[0.0],[3.6147451926335624E-10]
[0.76, 0.21, 0.5],[0.0],[2.1971448793317982E-10]
[0.76, 0.2, 0.5],[0.0],[1.3831114178310472E-10]
[0.75, 0.8, 0.5],[1.0],[0.999962380750926]
[0.75, 0.79, 0.5],[1.0],[0.9999623427077827]
[0.75, 0.78, 0.5],[1.0],[0.9999622963247837]
[0.75, 0.77, 0.5],[1.0],[0.999962241411384]
[0.75, 0.76, 0.5],[1.0],[0.9999621770274398]
[0.75, 0.75, 0.5],[1.0],[0.9999621017739633]
[0.75, 0.74, 0.5],[1.0],[0.9999620138881522]
[0.75, 0.73, 0.5],[1.0],[0.999961911250986]
[0.75, 0.72, 0.5],[1.0],[0.9999617913519159]
[0.75, 0.71, 0.5],[1.0],[0.9999616512279113]
[0.75, 0.7, 0.5],[1.0],[0.9999614873822331]
[0.75, 0.69, 0.5],[1.0],[0.9999612956827764]
[0.75, 0.68, 0.5],[1.0],[0.9999610712368349]
[0.75, 0.67, 0.5],[1.0],[0.9999608082369534]
[0.75, 0.66, 0.5],[1.0],[0.9999604997703838]
[0.75, 0.65, 0.5],[1.0],[0.9999601375820548]
[0.75, 0.64, 0.5],[1.0],[0.9999597117775276]
[0.75, 0.63, 0.5],[1.0],[0.9999592104477246]
[0.75, 0.62, 0.5],[1.0],[0.9999586191906658]
[0.75, 0.61, 0.5],[1.0],[0.9999579204962158]
[0.75, 0.6, 0.5],[1.0],[0.9999570929465714]
[0.75, 0.59, 0.5],[1.0],[0.9999561101658471]
[0.75, 0.58, 0.5],[1.0],[0.9999549394230867]
[0.75, 0.57, 0.5],[1.0],[0.999953539748115]
[0.75, 0.56, 0.5],[1.0],[0.9999518593467573]
[0.75, 0.55, 0.5],[1.0],[0.9999498319759523]
[0.75, 0.54, 0.5],[1.0],[0.9999473717030547]
[0.75, 0.53, 0.5],[1.0],[0.9999443649876525]
[0.75, 0.52, 0.5],[1.0],[0.9999406579256851]
[0.75, 0.51, 0.5],[1.0],[0.9999360337908052]
[0.75, 0.5, 0.5],[1.0],[0.9999301688465281]
[0.75, 0.49, 0.5],[1.0],[0.9999225342086956]
[0.75, 0.48, 0.5],[1.0],[0.9999121508929756]
[0.75, 0.47, 0.5],[1.0],[0.9998969081358441]
[0.75, 0.46, 0.5],[1.0],[0.9998714351117131]
[0.75, 0.45, 0.5],[1.0],[0.9998193692364861]
[0.75, 0.44, 0.5],[1.0],[0.9996783359213471]
[0.75, 0.43, 0.5],[1.0],[0.9991296694382986]
[0.75, 0.42, 0.5],[0.0],[0.9960388869239709]
[0.75, 0.41, 0.5],[0.0],[0.9770533931237573]
[0.75, 0.4, 0.5],[0.0],[0.9027691554108436]
[0.75, 0.39, 0.5],[0.0],[0.7616644706007656]
[0.75, 0.38, 0.5],[0.0],[0.6033237040228545]
[0.75, 0.37, 0.5],[0.0],[0.4560534748832525]
[0.75, 0.36, 0.5],[0.0],[0.32367709738368305]
[0.75, 0.35, 0.5],[0.0],[0.20948792222788748]
[0.75, 0.34, 0.5],[0.0],[0.11820626837438222]
[0.75, 0.33, 0.5],[0.0],[0.052851491761892126]
[0.75, 0.32, 0.5],[0.0],[0.01516754096594623]
[0.75, 0.31, 0.5],[0.0],[0.001995116914885302]
[0.75, 0.3, 0.5],[0.0],[1.054217463391249E-4]
[0.75, 0.29, 0.5],[0.0],[4.322547074816068E-6]
[0.75, 0.28, 0.5],[0.0],[3.5166190661324147E-7]
[0.75, 0.27, 0.5],[0.0],[6.707856535021327E-8]
[0.75, 0.26, 0.5],[0.0],[2.1678831940137843E-8]
[0.75, 0.25, 0.5],[0.0],[9.005927254409528E-9]
[0.75, 0.24, 0.5],[0.0],[4.199374423639721E-9]
[0.75, 0.23, 0.5],[0.0],[2.0829750730177893E-9]
[0.75, 0.22, 0.5],[0.0],[1.0790792863612313E-9]
[0.75, 0.21, 0.5],[0.0],[5.809594466003318E-10]
[0.75, 0.2, 0.5],[0.0],[3.249152756429269E-10]
[0.74, 0.8, 0.5],[1.0],[0.9999624518555502]
[0.74, 0.79, 0.5],[1.0],[0.9999624252497367]
[0.74, 0.78, 0.5],[1.0],[0.9999623923198597]
[0.74, 0.77, 0.5],[1.0],[0.9999623533465266]
[0.74, 0.76, 0.5],[1.0],[0.9999623078103627]
[0.74, 0.75, 0.5],[1.0],[0.9999622547789241]
[0.74, 0.74, 0.5],[1.0],[0.9999621930437145]
[0.74, 0.73, 0.5],[1.0],[0.9999621211521202]
[0.74, 0.72, 0.5],[1.0],[0.9999620373933686]
[0.74, 0.71, 0.5],[1.0],[0.9999619397617593]
[0.74, 0.7, 0.5],[1.0],[0.9999618259054244]
[0.74, 0.69, 0.5],[1.0],[0.9999616930624733]
[0.74, 0.68, 0.5],[1.0],[0.999961537983484]
[0.74, 0.67, 0.5],[1.0],[0.9999613568376982]
[0.74, 0.66, 0.5],[1.0],[0.9999611450990554]
[0.74, 0.65, 0.5],[1.0],[0.9999608974069168]
[0.74, 0.64, 0.5],[1.0],[0.9999606073947218]
[0.74, 0.63, 0.5],[1.0],[0.9999602674776811]
[0.74, 0.62, 0.5],[1.0],[0.9999598685876844]
[0.74, 0.61, 0.5],[1.0],[0.9999593998394974]
[0.74, 0.6, 0.5],[1.0],[0.999958848106468]
[0.74, 0.59, 0.5],[1.0],[0.9999581974753273]
[0.74, 0.58, 0.5],[1.0],[0.9999574285363464]
[0.74, 0.57, 0.5],[1.0],[0.9999565174432209]
[0.74, 0.56, 0.5],[1.0],[0.9999554346381035]
[0.74, 0.55, 0.5],[1.0],[0.9999541430611206]
[0.74, 0.54, 0.5],[1.0],[0.9999525955009061]
[0.74, 0.53, 0.5],[1.0],[0.9999507303652646]
[0.74, 0.52, 0.5],[1.0],[0.9999484642188181]
[0.74, 0.51, 0.5],[1.0],[0.9999456770157535]
[0.74, 0.5, 0.5],[1.0],[0.9999421794179207]
[0.74, 0.49, 0.5],[1.0],[0.999937633166717]
[0.74, 0.48, 0.5],[1.0],[0.9999313406578364]
[0.74, 0.47, 0.5],[1.0],[0.9999216419766601]
[0.74, 0.46, 0.5],[1.0],[0.9999039918853119]
[0.74, 0.45, 0.5],[1.0],[0.9998637126298173]
[0.74, 0.44, 0.5],[1.0],[0.9997410892411593]
[0.74, 0.43, 0.5],[1.0],[0.9992108121413462]
[0.74, 0.42, 0.5],[1.0],[0.9961575867796627]
[0.74, 0.41, 0.5],[1.0],[0.9803710595437914]
[0.74, 0.4, 0.5],[1.0],[0.9341527381913377]
[0.74, 0.39, 0.5],[0.0],[0.8618900965572326]
[0.74, 0.38, 0.5],[0.0],[0.7807822194507191]
[0.74, 0.37, 0.5],[0.0],[0.6926905311258432]
[0.74, 0.36, 0.5],[0.0],[0.5906438885302769]
[0.74, 0.35, 0.5],[0.0],[0.4681679495033634]
[0.74, 0.34, 0.5],[0.0],[0.3232781453276515]
[0.74, 0.33, 0.5],[0.0],[0.16801144974564067]
[0.74, 0.32, 0.5],[0.0],[0.048647886321758656]
[0.74, 0.31, 0.5],[0.0],[0.005448842786852698]
[0.74, 0.3, 0.5],[0.0],[2.580811569783338E-4]
[0.74, 0.29, 0.5],[0.0],[1.260325359583311E-5]
[0.74, 0.28, 0.5],[0.0],[1.3749689785595655E-6]
[0.74, 0.27, 0.5],[0.0],[3.1792078371760024E-7]
[0.74, 0.26, 0.5],[0.0],[1.1044488593231447E-7]
[0.74, 0.25, 0.5],[0.0],[4.57598339047871E-8]
[0.74, 0.24, 0.5],[0.0],[2.0396817319420414E-8]
[0.74, 0.23, 0.5],[0.0],[9.425753233517385E-9]
[0.74, 0.22, 0.5],[0.0],[4.473422352173907E-9]
[0.74, 0.21, 0.5],[0.0],[2.182116378449796E-9]
[0.74, 0.2, 0.5],[0.0],[1.0984037200993834E-9]
[0.73, 0.8, 0.5],[1.0],[0.9999624986062977]
[0.73, 0.79, 0.5],[1.0],[0.9999624728503543]
[0.73, 0.78, 0.5],[1.0],[0.9999624436875828]
[0.73, 0.77, 0.5],[1.0],[0.9999624109410227]
[0.73, 0.76, 0.5],[1.0],[0.9999623738491755]
[0.73, 0.75, 0.5],[1.0],[0.9999623314325882]
[0.73, 0.74, 0.5],[1.0],[0.9999622825937231]
[0.73, 0.73, 0.5],[1.0],[0.99996222611958]
[0.73, 0.72, 0.5],[1.0],[0.9999621606509718]
[0.73, 0.71, 0.5],[1.0],[0.9999620846406078]
[0.73, 0.7, 0.5],[1.0],[0.9999619963061418]
[0.73, 0.69, 0.5],[1.0],[0.9999618935784876]
[0.73, 0.68, 0.5],[1.0],[0.9999617740436372]
[0.73, 0.67, 0.5],[1.0],[0.9999616348754545]
[0.73, 0.66, 0.5],[1.0],[0.9999614727564563]
[0.73, 0.65, 0.5],[1.0],[0.9999612837830737]
